date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2012-07-27,Somchair,26.0,6.31,0.2991,0.0225,0.5085,0.0274,0.086,,,53.95,21.15,50.19,36.82,,,,,,,,,,,3.56,28.08,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,Somchair,25.0,6.55,0.0622,0.0334,2.1628,0.0385,0.098,,,,,,,,,,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-25,Somchair,26.0,7.86,0.0365,0.0131,0.8407,0.0,0.022,19.3,3.8,57.8,18.6,42.6,,,0.0,,,,,,,,,4.74,46.8,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,,,,,1.07,,,0.021,,22.0,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,,,,
2012-10-07,Somchair,12.5,9.55,0.0396,0.0131,1.5639,0.01,0.057,21.3,2.9,60.0,20.6,49.7,,,0.0,,,,,,,,,1.65,23.4,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.0,,,,,1.93,,,0.015,,35.0,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.0,,,,
2012-10-11,Somchair,13.0,,0.0412,0.0261,1.4803,0.0567,0.157,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-27,Somchair,10.0,10.14,0.3023,0.0179,1.7018,0.01,0.056,,,,,71.0,,,,,,,,,,,,6.4,37.44,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-29,Somchair,8.0,9.12,0.2828,0.0289,1.6498,0.01,0.046,,,,,32.3,,,,,,,,,,,,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-04,Somchair,11.0,9.77,0.1259,0.0395,2.538,0.0531,0.085,19.5,4.0,60.28,16.05,33.6,,,,,,,,,,,,2.6,24.8,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-15,Somchair,16.0,9.41,0.2168,0.0347,2.7301,0.0479,0.072,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-22,Somchair,12.0,9.05,0.0816,0.0298,2.1673,0.0333,0.115,,,,,,,,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-08,Somchair,7.0,8.55,0.5486,0.0204,2.0634,0.0326,0.101,27.9,3.8,60.28,22.86,60.35,,,,,,,,,,,,2.02,46.36,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-30,Somchair,1.0,8.54,0.1336,0.0271,2.1131,0.0284,0.038,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,Somchair,1.0,11.21,0.316,0.016,1.84,0.067,0.094,24.3,3.9,63.6,34.2,56.8,39.9,,0.0,,,,,,,,,2.05,32.76,4.96,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,
2013-02-04,Somchair,1.0,,0.441,0.021,2.217,0.034,0.133,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,
2013-02-16,Somchair,2.0,11.05,0.095,0.031,2.147,0.017,0.068,33.9,4.5,67.8,11.43,63.2,,,,,,,,,,,,2.6,24.48,3.05,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,,,,,2.73,,,,,,,,,,,,,,,,,,,,,,,4.28,,,,,,,,,,,
2013-02-25,Somchair,1.0,,0.089,0.037,2.045,0.064,0.072,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,
2013-03-24,Somchair,6.0,8.53,0.082,0.09,2.066,0.0,0.0105,31.0,4.2,56.51,20.42,,,,0.0,,,,,,,,,0.78,29.37,5.39,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,
2013-03-30,Somchair,8.5,10.73,0.169,0.033,2.118,0.0,0.0,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,
2013-04-20,Somchair,11.0,9.61,0.336,0.013,1.6,0.015,0.029,,,56.51,13.62,50.72,,,,,,,,,,,,1.82,70.56,8.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,
2013-04-29,Somchair,15.5,8.38,0.0,0.014,2.133,0.007,0.038,,,,,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,
2013-05-19,Somchair,19.0,7.17,0.055,0.018,1.591,0.049,0.061,,,64.04,38.91,,,,,,,,,,,,,4.12,94.08,29.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,
2013-06-02,Somchair,23.0,6.68,0.352,0.036,1.501,0.163,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,
2013-06-21,Somchair,23.5,6.84,0.412,0.022,1.507,0.05,0.062,,,54.84,35.99,61.15,54.71,,,,,,,,,,,1.88,32.62,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,3.93,,,,,,,,,,,
2013-06-30,Somchair,20.5,6.88,0.081,0.039,2.197,0.025,0.062,,,,,,,,,,,,,,,,,3.1,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,
2013-07-19,Somchair,28.0,4.38,0.1002,0.034,1.28142,0.045,0.069,,,63.28,23.1,60.45,35.48,,,,,,,,,,,10.97,83.64,13.63,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,4.33,,,,,,,,,,,
2013-07-29,Somchair,27.0,0.0,0.15,0.01824,0.84976,0.019,0.019,,,,,,,,,,,,,,,,,8.99,63.96,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,,,,,1.07,,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,,,,
2013-08-08,Somchair,27.0,8.85,0.182,0.031,1.327,0.01,0.015,21.8,3.5,54.8,35.7,59.7,61.19,,,,,,,,,,,4.5,34.44,4.95,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,4.05,,,,,,,,,,,
2013-08-23,Somchair,24.0,6.16,0.117,0.006,1.022,0.016,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,
2013-09-12,Somchair,26.5,7.45,0.058,0.018,1.024,0.0,0.063,,,50.1,30.4,59.44,70.36,,,,,,,,,,,2.05,29.47,3.69,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,
2013-09-26,Somchair,19.5,7.32,0.154,0.016,1.074,0.016,0.022,,,,,,,,,,,,,,,,,2.2,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,
2013-10-25,Somchair,10.2,10.48,0.235,0.024,1.582,0.046,0.057,22.4,3.5,57.81,16.29,59.83,45.95,,,,,,,,,,,1.47,32.92,6.88,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,2.096,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,
2013-11-02,Somchair,10.4,10.54,0.158,0.02,1.381,0.168,0.208,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,
2013-11-04,Somchair,12.0,10.6,0.077,0.016,1.446,0.016,0.076,,,57.8,27.96,57.09,26.2,,,,,,,,,,,0.9,24.1,4.24,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,
2013-11-17,Somchair,4.0,9.11,0.101,0.035,1.799,0.026,0.032,,,,,,,,,,,,,,,,,1.08,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,
2013-11-22,Somchair,7.0,8.89,0.112,0.032,1.819,0.032,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.098,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,
2013-12-09,Somchair,2.0,10.86,0.382,0.133,2.075,0.021,0.025,,,57.81,32.58,59.14,91.82,,,,,,,,,,,1.95,28.51,4.24,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,
2013-12-19,Somchair,2.5,11.69,0.479,0.041,2.396,0.023,0.036,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,
2013-12-27,Somchair,3.0,10.95,0.486,0.039,2.138,0.023,0.038,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,
2014-01-24,Somchair,5.0,12.87,0.50544,0.02888,2.0878,0.02119,0.044,,,69.37,39.64,43.33,46.51,,,,,,,,,,,2.53,29.09,4.07,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232,0.265,0.348,
2014-03-12,Somchair,1.5,11.88,0.7917,0.0131,2.86681,0.0639,0.066,,,61.66,25.78,98.35,80.71,,,,,,,,,,,1.76,21.54,2.64,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,
2014-03-15,Somchair,3.0,13.28,0.82992,0.0119,1.87806,0.092,0.092,,,,,,,,,,,,,,,,,2.46,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,
2014-03-21,Somchair,7.0,9.88,0.83772,0.048,2.0378,0.0479,0.094,,,77.07,25.78,112.8,125.0,,,,,,,,,,,11.96,74.78,14.25,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.0,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
2014-04-06,Somchair,12.8,7.62,0.0819,0.0271,2.2975,0.0,0.018,25.2,3.6,80.93,18.73,52.95,60.3,,,,,,,,,,,1.06,33.29,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,Somchair,11.7,8.43,0.08112,0.028,2.24757,0.03,0.038,,,,,,,,,,,,,,,,,1.82,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,Somchair,18.75,8.13,0.39156,0.024,2.0478,0.03,0.059,22.8,2.4,77.07,25.77,54.33,62.7,,,,,,,,,,,1.68,29.37,4.95,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-03,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299,0.347,0.28,
2014-05-14,Somchair,17.3,8.28,0.27534,0.0109,1.66788,0.021,0.021,,,,,,,,,,,,,,,,,2.4,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,Somchair,17.0,11.09,0.38844,0.06688,2.2975,0.20212,0.309,,,,,,,,,,,,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,0.275,0.314,
2014-06-05,Somchair,24.0,7.15,0.25662,0.0359,2.9769,0.0887,0.0905,22.5,3.3,47.6,21.6,72.2,80.5,,,,,,,,,,,10.45,47.0,11.85,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,Somchair,25.0,7.65,0.5109,0.042,1.9178,0.10921,0.136,,,,,,,,,,,,,,,,,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,0.292,0.333,
2014-07-12,Somchair,29.0,6.35,0.18252,0.01,1.3885,0.032,0.032,,,47.6,14.6,45.05,,,,37.5,2.6,1.9,1.9,0.0,0.05,0.0,1.7,3.1,33.29,4.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.278,0.275,
2014-08-09,Somchair,28.0,7.58,0.22854,0.0,1.029,0.0,0.011,,,51.58,17.02,70.15,,,,,,,,,,,,1.44,21.33,4.04,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.0,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,
2014-08-11,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251,0.296,0.264,
2014-08-22,Somchair,26.2,7.66,0.06708,0.0067,0.7053,0.2924,0.333,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,
2014-08-27,Somchair,28.0,7.84,0.08268,0.0076,1.46335,0.0163,0.033,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,
2014-09-03,Somchair,23.5,8.03,0.07566,0.0109,1.0489,0.0316,0.049,21.2,3.0,43.6,21.6,78.75,,0.29,,37.5,3.5,2.9,1.9,0.0,,1.7,1.8,1.4,29.01,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,,,,,1.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,Somchair,22.4,7.28,0.06318,0.01,0.6662,0.0254,0.027,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,Somchair,20.5,8.48,0.2223,0.0119,1.0489,0.0183,0.022,,,,,,,,,,,,,,,,,1.45,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-21,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.274,0.283,
2014-10-10,Somchair,15.5,8.57,0.14352,0.0088,1.30854,0.032,0.032,21.0,3.1,47.61,12.1,91.25,,0.36,,37.5,2.9,3.4,1.9,0.0,,0.0,1.8,1.1,25.58,3.43,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,Somchair,16.5,8.97,0.03978,0.014,1.2086,0.0561,0.067,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-19,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289,0.299,0.296,
2014-11-02,Somchair,12.5,9.72,0.08814,0.024,1.8579,0.02445,0.033,,,46.7,23.59,97.57,,,,37.5,1.8,3.5,2.7,0.0,,0.0,1.6,1.2,24.25,2.96,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,Somchair,10.0,11.25,0.09282,0.0179,1.5384,0.09,0.109,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283,0.312,0.278,
2014-11-21,Somchair,8.0,11.5,0.16068,0.0271,1.87806,0.0365,0.051,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-06,Somchair,3.0,10.95,0.14352,0.02888,1.9678,0.0434,0.064,,,70.0,11.6,97.22,,,,37.5,2.6,3.1,2.9,0.0,0.0347,1.9,1.6,0.0,21.65,3.26,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,Somchair,5.0,10.12,0.38454,0.0192,1.8979,0.0398,0.045,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-13,Somchair,1.4,10.03,0.28392,0.0201,1.86789,0.0509,0.06,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.313,0.339,
2015-01-16,Somchair,1.2,11.3,0.816,0.022,2.26,0.068,0.07,36.0,5.5,69.8,19.0,114.77,59.3,,0.0,,,,,,0.0356,,,1.25,25.73,2.96,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068
2015-01-24,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,0.26,0.323,
2015-01-31,Somchair,0.5,11.6,0.751,0.021,2.6,0.03,0.04,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035
2015-02-14,Somchair,2.0,11.93,0.842,0.024,3.44,0.078,0.123,36.8,5.9,73.8,15.3,139.69,98.0,0.0,0.0,,6.97,,,,,,,2.19,,4.08,,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0,,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227,0.331,4.457,0.091
2015-02-27,Somchair,3.0,11.21,0.814,0.0,3.93,0.037,0.049,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043
2015-03-15,Somchair,8.3,7.63,0.288,0.078,2.78,0.026,0.137,32.0,5.1,60.2,19.0,140.04,101.3,0.815,0.0,,,,,,,,,2.1,34.89,8.58,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.84,,,677.0,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047
2015-03-21,Somchair,11.0,9.16,0.297,0.084,2.63,0.066,0.069,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066
2015-03-27,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218,0.279,4.541,
