date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2012-01-25,Kohsoom,2.0,12.59,2.221,0.065,1.8432,0.083,0.116,26.6,4.1,59.6,12.4,32.97,56.88,0.528,0.1231,18.3,11.8,3.9,0.87,0.32,0.18,4.8,2.2,3.7,10.4,4.92,,,,,7.9,0.11,,,187.88,0.0,,0.17,,0.0,,,,,,,,,,,,,,,,,,,,73.0,,,,4.01,,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-23,Kohsoom,2.5,10.35,4.363,0.085,2.1243,0.09,0.127,27.4,5.4,64.2,14.2,33.69,63.4,0.587,0.116,33.9,32.8,18.0,4.6,0.997,0.12,19.5,2.3,4.6,12.7,5.82,,,,,49.0,1.7,,,212.3,0.0,,0.79,,0.0,,,,,,,,,,,,,10.5,,,,,,,78.3,,,,4.39,,,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-29,Kohsoom,9.5,8.21,3.39,0.07,2.27,0.105,0.147,31.6,5.7,58.81,11.76,40.1,54.29,0.327,0.074,47.2,22.0,19.8,3.8,0.0,0.244,11.8,0.0,5.0,16.8,7.04,,,,2.06,33.0,1.4,,,206.18,0.0,,0.49,,0.0,,,,,,,,,,,,,8.8,,,,,,,74.3,,,,3.92,,,331.0,,,,,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,Kohsoom,16.0,6.18,3.6,0.059,0.9347,0.0667,0.117,29.3,6.8,62.91,12.53,38.45,47.36,0.445,0.042,21.6,17.8,15.1,4.6,0.0,0.43,16.1,0.0,3.78,11.2,5.05,,,,,13.0,0.9,,,224.4,0.0,,0.27,,0.0,,,,,,,,,,,,,,,,,,,,64.0,,,,4.2,,,329.0,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,Kohsoom,20.0,6.91,2.658,0.054,1.001,0.074,0.103,25.4,3.9,57.53,11.52,29.0,44.8,0.332,0.048,34.5,32.0,12.9,7.8,0.0,0.54,52.5,0.0,3.4,13.7,4.6,,,,,790.0,4.9,,,200.08,0.0,,2.4,,0.0,,,,,,,,,,,,,9.3,,,,,,,78.2,,,,3.8,,,329.0,,,,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-21,Kohsoom,20.0,5.66,2.31,0.042,1.17,0.066,0.092,26.4,4.7,55.79,11.52,32.8,45.8,0.287,0.061,20.6,16.7,17.3,2.6,0.0,0.17,4.1,2.7,4.46,15.8,5.95,,,,,790.0,3.3,,,187.5,0.0,,0.79,,0.0,,,,,,,,,,,,,7.7,,,,,,,71.0,,,,3.72,,,268.0,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,Kohsoom,27.5,5.82,1.81,0.051,0.0,0.084,0.118,27.6,5.4,61.07,12.21,28.6,50.9,0.417,0.057,12.7,14.3,13.5,3.7,0.0,0.18,4.9,2.7,5.1,17.8,6.72,,,,,240.0,4.9,,,212.3,0.0,,1.4,,0.0,,,,,,,,,,,,,10.3,,,,,,,74.6,,,,4.4,,,299.0,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,Kohsoom,26.0,5.1,1.736,0.042,1.075,0.072,0.101,25.3,4.7,60.02,12.0,27.12,45.37,0.3071,0.039,25.0,10.0,18.0,5.8,0.0,0.13,12.0,2.3,3.7,19.4,4.8,,,,,1100.0,4.0,,,208.62,0.0,,1.7,,0.0,,,,,,,,,,,,,6.9,,,,,,,64.0,,,,4.0,,,287.0,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-20,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,3.4,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-25,Kohsoom,15.0,6.34,1.962,0.045,1.274,0.099,0.139,27.1,5.4,64.05,12.81,26.37,49.8,0.234,0.033,27.0,14.0,17.0,5.8,0.0,0.45,10.0,3.0,5.2,16.5,,,,,,340.0,13.0,,,226.49,0.0,,1.3,,0.0,,,,,,,,,,,,,,,,,,,,65.0,,,,4.3,,,307.0,,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-24,Kohsoom,11.5,6.26,1.793,0.053,1.224,0.114,0.16,28.4,6.1,66.1,13.22,31.15,43.83,0.2576,0.0413,21.0,8.6,7.7,3.3,0.0,0.4,5.2,2.6,5.1,20.8,5.12,,,,,270.0,7.9,,,233.75,0.0,,1.3,,0.0,,,,,,,,,,,,,,,,,,,,59.4,,,,4.4,,,314.0,,,,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-15,Kohsoom,4.5,10.66,0.325,0.042,1.695,0.092,0.128,23.8,4.8,61.68,12.34,29.78,47.83,0.231,0.038,5.3,2.8,1.5,0.92,0.0,0.14,2.7,0.0,7.2,21.6,,,,,,170.0,4.9,,,203.9,0.0,,0.49,,0.0,,,,,,,,,,,,,,,,,,,,85.1,,,,4.1,,,290.0,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-25,Kohsoom,2.5,10.93,1.899,0.052,1.2245,0.11,0.154,57.6,4.1,55.28,11.06,88.89,48.27,0.3689,0.0611,23.0,4.3,2.2,1.2,0.0,0.26,2.0,1.2,4.67,19.5,6.97,26.0,0.0,,,130.0,3.3,0.0,0.0,181.29,0.1,,0.49,,,,,,,,,,,,,,,,,,,,,,82.68,,,,,,,373.0,,,,,3.81,,,,,,5.514,,,,,,,,,,,,,,,,,13.8,,,,,,,,,,,
2013-02-22,Kohsoom,4.5,11.63,1.529,0.064,1.579,0.115,0.161,29.1,4.4,60.49,12.1,36.52,55.68,1.4466,0.056,10.5,5.5,9.3,5.9,0.0,0.32,3.1,0.0,3.7,15.6,4.8,23.0,0.0,,,170.0,4.9,,,190.7,0.1,,1.1,,,,,,,,,,,,,,,,,,,,,,91.6,,,,,,,301.0,,,,,3.806,,,,,,5.096,,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,
2013-03-15,Kohsoom,10.0,5.17,1.213,0.085,0.799,0.284,0.397,26.8,3.2,50.85,10.17,38.96,49.17,2.5399,0.0378,6.8,2.4,2.91,5.4,0.0,0.36,1.6,0.0,4.14,20.6,5.05,30.0,0.0,,,130.0,1.7,,,160.3,0.1,,1.1,,,,,,,,,,,,,,,,,,,,,,47.35,,,,,,,267.0,,,,,2.516,,,,,,5.294,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,
2013-04-19,Kohsoom,11.0,8.5,0.8682,0.0723,1.0203,0.1175,0.165,27.3,2.2,47.31,9.46,32.78,43.96,1.763,0.0352,7.0,4.9,2.4,1.9,0.0,0.14,2.7,1.1,3.8,18.2,4.8,53.0,0.0,,2.2,170.0,1.4,,,149.2,0.1,,1.7,,,,,,,,,,,,,,,,,,,,,,79.7,,,,,,,254.0,,,,,2.35,,,,,,4.183,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,
2013-05-23,Kohsoom,24.0,5.93,1.257,0.156,0.933,0.1854,0.2595,26.3,3.9,55.51,11.1,32.07,49.89,0.7343,0.0,7.9,2.9,2.1,1.3,0.0,0.13,2.2,1.2,3.2,17.7,4.16,44.0,0.0,,,490.0,3.4,0.0,0.0,179.2,0.1,,3.3,,,,,,,,,,,,,,,,,,,,,,71.91,,,,,,,285.0,,,,,2.814,,,,,,3.973,,,,,,,,,,,,,,,,,14.1,,,,,,,,,,,
2013-06-27,Kohsoom,24.0,6.98,0.839,0.1091,0.662,0.28,0.35,24.7,2.8,54.11,10.82,32.18,43.81,0.4297,0.0,8.6,4.1,3.6,1.7,0.0,0.11,3.5,1.9,3.53,19.2,9.92,26.0,0.0,,2.17,1300.0,2.4,0.0,0.0,174.6,0.112,,4.9,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,271.0,,,,,1.874,,,,,,4.601,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,,
2013-07-25,Kohsoom,25.0,5.31,2.21,0.099,0.348,0.2,0.28,25.3,3.1,47.04,9.41,31.15,46.7,0.6895,0.0,13.0,6.0,7.5,3.1,0.0,,4.6,2.4,3.6,17.4,6.08,24.0,,,,2400.0,3.4,0.0,0.0,151.8,0.1,,3.3,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,254.0,,,,,3.19,,,,,,3.609,,,,,,,,,,,,,,,,,14.8,,,,,,,,,,,
2013-08-22,Kohsoom,26.5,7.76,3.435,0.057,0.488,0.17,0.238,18.6,2.3,67.1,13.42,34.39,42.52,0.5763,0.0,5.2,2.6,1.6,0.89,0.0,,1.9,2.9,4.1,22.7,9.66,31.0,0.0,,,33.0,2.7,0.0,0.0,216.6,0.1,,1.7,,,,,,,,,,,,,,,,,,,,,,97.9,,,,,,,304.0,,,,,4.463,,,,,,5.928,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,,
2013-09-26,Kohsoom,24.6,6.16,4.108,0.052,0.445,0.606,0.836,27.1,2.6,75.83,15.17,49.18,57.91,0.7956,0.0,23.0,2.5,1.0,0.78,0.0,,2.3,2.0,3.8,21.8,5.44,29.0,0.0,,,240.0,3.3,0.0,0.0,244.7,0.1,,0.34,,,,,,,,,,,,,,,,,,,,,,75.4,,,,,,,370.0,,,,,5.52,,,,,,5.939,,,,,,,,,,,,,,,,,18.4,,,,,,,,,,,
2013-10-24,Kohsoom,12.0,6.06,4.705,0.071,0.675,0.464,0.64,25.6,3.2,77.19,15.44,51.854,55.51,0.7156,0.1967,7.9,1.5,0.0,0.57,0.0,,4.0,2.2,4.2,23.7,6.08,32.0,0.0,,,,,0.0,0.0,249.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,,,,,6.059,,,,,,7.351,,,,,,,,,,,,,,,,,18.7,,,,,,,,,,,
2013-11-21,Kohsoom,6.0,10.35,3.387,0.087,0.815,0.226,0.314,34.3,4.8,67.1,13.42,49.483,69.5,0.6823,0.0385,5.6,1.4,0.0,0.0,0.0,,3.1,1.6,5.1,25.2,6.4,30.0,0.0,,,,,0.0,0.0,216.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,,,,,5.146,,,,,,6.155,,,,,,,,,,,,,,,,,17.9,,,,,,,,,,,
2013-12-12,Kohsoom,8.5,8.43,5.3,0.056,1.248,1.75,2.44,30.8,4.1,74.52,14.9,59.726,50.16,0.7151,0.0484,5.8,2.0,2.8,0.4,0.0,,4.6,1.6,4.8,21.4,5.63,33.0,0.0,,,,,0.0,0.0,240.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,,,,,7.868,,,,,,6.826,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,
2014-01-23,Kohsoom,5.0,8.37,3.663,0.095,1.884,0.287,0.396,32.3,5.4,77.72,15.54,52.773,64.607,,,7.0,1.9,1.1,0.0,0.0,,3.0,0.0,3.9,24.6,6.08,,0.097,,,,,0.0,0.0,250.83,0.11,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,320.62,,,398.0,,,,,6.407,,,,,,6.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-26,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.293,0.315,
2014-02-23,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243,0.285,0.338,
2014-02-28,Kohsoom,1.5,11.93,0.366,0.031,0.593,0.1,0.15,28.4,3.3,54.58,10.92,29.289,59.86,,,9.5,2.5,2.1,1.1,0.0,,4.7,0.0,4.2,46.27,4.84,,1.04,,,,,0.0,0.0,176.17,0.52,,,,,,,,,,,,,,,,,,,,,,,,87.84,,,,284.753,,,288.0,,,,,1.188,,,,,,5.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.279,0.314,
2014-03-26,Kohsoom,13.5,8.2,1.033,0.092,0.631,0.119,0.166,33.5,4.1,91.36,18.27,61.166,59.17,,,4.9,2.9,1.5,0.52,0.0,,5.0,1.2,5.2,21.3,6.91,,0.672,,,,,0.0,0.0,294.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,81.36,,,,362.283,,,430.0,,,,,2.107,,,,,,6.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,Kohsoom,18.0,8.22,2.418,0.064,0.554,0.171,0.237,28.9,3.5,85.5,17.1,45.606,60.961,,,6.2,2.2,0.0,0.52,0.0,,4.6,1.4,3.88,25.1,5.18,,0.0,,,,,0.0,0.0,275.96,0.161,,,,,,,,,,,,,,,,,,,,,,,,89.6,,,,326.9,,,396.0,,,,,3.643,,,,,,5.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,0.291,0.345,
2014-05-28,Kohsoom,18.5,7.01,1.365,0.082,0.788,0.199,0.275,25.6,2.8,67.55,13.51,34.014,61.133,,,3.4,6.0,2.1,0.85,0.0,,10.0,1.9,6.3,30.3,6.84,,0.0,,,,,0.0,0.0,218.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,77.03,,,,236.799,,,330.0,,,,,2.726,,,,,,4.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,Kohsoom,29.5,6.57,5.438,0.022,0.014,1.054,1.442,18.8,2.5,74.6,14.92,46.904,38.611,,,9.0,6.1,2.6,1.8,0.0,,17.0,2.3,5.0,37.0,8.83,,0.0,,,,,0.0,0.0,240.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,86.7,,,,245.8,,,337.0,,,,,8.281,,,,,,6.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,Kohsoom,28.0,6.12,1.776,0.104,0.197,0.312,0.424,26.8,3.1,60.65,12.13,38.669,66.609,,,3.7,5.9,1.6,0.0,0.0,,15.0,2.6,4.5,24.6,6.4,,0.0,,,,,0.0,0.0,195.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,210.488,,,325.0,,,,,2.822,,,,,,4.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-27,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.26,0.313,
2014-08-27,Kohsoom,26.5,5.17,6.327,0.085,0.169,0.718,0.976,28.5,3.8,75.75,15.15,51.136,67.642,,,4.8,1.3,1.6,0.0,0.0,,31.0,3.0,6.72,44.16,8.61,,0.0,,,,,0.0,0.0,244.49,0.233,,,,,,,,,,,,,,,,,,,,,,,,65.7,,,,230.042,,,386.0,,,,,7.551,,,,,,6.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.955,0.335,
2014-09-24,Kohsoom,21.5,6.18,6.706,0.068,0.246,0.447,0.608,28.1,3.5,65.51,13.1,52.775,61.65,,,3.5,4.4,2.0,0.0,0.0,,31.0,2.3,5.5,46.08,7.36,,0.0,,,,,0.0,0.0,211.43,0.222,,,,,,,,,,,,,,,,,,,,,,,,71.77,,,,208.821,,,351.0,,,,,8.776,,,,,,7.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.343,0.342,
2014-10-26,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291,0.348,0.253,
2014-10-29,Kohsoom,16.0,7.2,7.389,0.085,0.169,0.54,0.698,27.5,3.1,82.52,16.5,56.853,62.029,,,13.0,2.0,1.0,0.0,0.0,,3.1,2.0,5.28,30.72,7.04,,0.0,,,,,0.0,0.0,266.33,,,,,,,,,,,,,,,,,,,,,,,,,75.3,,,,255.985,,,404.0,,,,,8.916,,,,,,7.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,Kohsoom,10.0,8.93,4.032,0.201,0.849,0.53,0.548,32.6,4.3,85.22,17.04,53.801,69.708,,,10.0,2.8,2.5,0.62,0.0,,4.2,1.0,5.76,31.26,7.68,,0.0,,,,,0.0,0.0,275.05,0.152,,,,,,,,,,,,,,,,,,,,,,,,81.77,,,,263.984,,,421.0,,,,,7.296,,,,,,7.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-27,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.349,0.266,
2014-12-17,Kohsoom,4.0,9.69,6.091,0.131,2.228,0.398,0.542,35.6,4.3,81.42,16.29,64.11,63.669,,,9.9,1.5,1.4,0.42,0.0,,3.7,0.0,6.24,31.84,8.32,,,,,,,0.0,0.0,262.79,0.221,,,,,,,,,,,,,,,,,,,,,,,,76.29,,,,318.831,,,426.0,,,,,9.997,,,,,,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.341,0.266,
2015-01-28,Kohsoom,3.5,9.0,4.141,0.0861,1.46,0.2228,0.3033,36.8,4.7,91.08,18.22,57.96,77.491,,0.0491,,,,,,,,,6.0,35.64,8.0,,0.0,,,,,0.0,0.0,293.96,0.171,,,,0.0,,,,,,,,,,,,,,,,,,,,69.9,,,,319.981,,,456.0,,,,,6.354,,,,,,7.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2258
2015-01-29,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.271,0.331,
2015-02-25,Kohsoom,9.0,9.75,3.496,0.1258,0.94,0.178,0.2536,32.6,3.8,89.38,17.88,65.964,53.072,,0.0504,,,,,,,,,6.5,43.69,8.64,,0.0,,,,,0.0,0.0,288.47,0.1,,,,0.0,,,,,,,,,,,,,,,,,,,,87.13,,,,293.153,,,427.0,,,,,5.386,,,,,,8.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187
2015-02-26,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262,2.401,0.46,
2015-03-25,Kohsoom,4.0,10.26,1.0565,0.095,0.656,0.068,0.0959,28.5,3.1,70.01,14.0,41.534,53.648,,0.0743,,,,,,,,,6.96,64.26,9.28,,0.0,,,,,0.0,0.0,225.94,0.105,,,,0.0,,,,,,,,,,,,,,,,,,,,80.78,,,,228.9,,,339.0,,,,,2.961,,,,,,3.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0783
2015-03-29,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.27,0.574,
2015-04-22,Kohsoom,13.5,8.96,1.9215,0.0921,0.7735,0.1086,0.1824,36.8,2.7,67.55,13.51,47.493,67.632,,0.054,,,,,,,,,5.8,32.72,7.68,,,,,,,,,218.01,0.118,,,,0.0,,,,,,,,,,,,,,,,,,,,88.8,,,,267.984,,,361.0,,,,,3.084,,,,,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1306
2015-04-24,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218,0.338,1.547,
2015-05-28,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,0.302,0.26,
2015-05-29,Kohsoom,21.0,8.59,2.629,0.0614,0.324,0.2768,0.3953,26.3,2.1,56.93,11.39,34.57,49.904,,0.0566,,,,,,,,,6.24,53.31,8.32,,,,,,,,,183.73,0.309,,,,0.0,,,,,,,,,,,,,,,,,,,,98.96,,,,267.984,,,289.0,,,,,3.347,,,,,,5.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3108
2015-06-25,Kohsoom,25.0,6.48,1.722,0.1498,0.616,0.1931,0.2761,25.8,2.4,60.9,12.18,32.224,52.944,,0.0695,,,,,,,,,4.6,49.34,6.08,,,,,,,0.0,0.0,196.54,0.368,,,,0.0,,,,,,,,,,,,,,,,,,,,79.9,,,,242.15,,,301.0,,,,,2.608,,,,,,6.213,,,,,,,,,,,,,,,,,,,,,,,,,0.221,0.3,7.51,0.2206
2015-07-18,Kohsoom,25.5,6.9,1.8235,0.1265,0.341,0.2644,0.3998,18.9,2.2,67.42,13.48,32.382,40.368,,0.0359,,,,,,,,,4.8,52.8,6.4,,,,,,,,,217.59,0.395,,,,0.0,,,,,,,,,,,,,,,,,,,,85.0,,,,228.9,,,299.0,,,,,2.996,,,,,,4.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285
2015-07-30,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,0.317,10.058,
2015-08-20,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.265,11.334,
2015-08-22,Kohsoom,27.0,7.73,5.075,0.1115,0.4395,0.4909,0.674,19.5,2.4,68.17,13.63,36.521,48.344,,0.048,,,,,,,,,6.8,45.84,9.08,,0.0,,,,,0.0,0.0,220.03,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,98.0,,,,228.704,,,319.0,,,,,6.621,,,,,,3.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2015-09-19,Kohsoom,18.5,7.19,2.686,0.1539,0.356,0.347,0.4534,20.9,2.8,53.54,10.7,34.541,47.048,,0.0418,,,,,,,,,6.0,76.88,8.64,,0.0,,,,,0.0,0.0,172.71,0.447,,,,0.0,,,,,,,,,,,,,,,,,,,,79.01,,,,190.25,,,273.0,,,,,3.56,,,,,,5.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4072
2015-09-21,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201,0.346,10.276,
2015-10-24,Kohsoom,15.0,8.06,0.4616,0.095,1.261,0.1505,0.2075,18.4,2.9,70.59,14.12,32.742,34.872,,0.061,,,,,,,,,6.2,87.8,8.32,,0.0,,,,,0.0,0.0,227.84,0.461,,,,0.0,,,,,,,,,,,,,,,,,,,,82.58,,,,242.15,,,305.0,,,,,2.228,,,,,,5.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176
2015-10-29,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.251,13.427,
2015-11-14,Kohsoom,13.5,7.57,0.5784,0.0836,0.469,0.2246,0.3076,27.6,2.7,72.03,14.41,41.946,58.903,,0.0685,,,,,,,,,5.8,69.62,7.68,,0.0,,,,,0.0,0.0,232.47,0.409,,,,0.0,,,,,,,,,,,,,,,,,,,,75.24,,,,231.986,,,343.0,,,,,3.857,,,,,,5.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2479
2015-11-26,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282,1.152,14.952,
